date,session,open,close,high,low,range_pts,body_pts,body_pct_range,avg_range_20d,state,open_time,close_time,bars
2022-07-26,Asia,1718.244,1715.968,1720.138,1715.805,4.332999999999856,-2.27599999999984,-0.525,6.568049999999994,TREND_DOWN,2022-07-26 19:00:00,2022-07-26 22:59:00,240
2022-07-26,London,1721.562,1722.72,1727.903,1721.056,6.84699999999998,1.1580000000001291,0.169,8.318450000000007,TREND_UP,2022-07-26 01:00:00,2022-07-26 04:59:00,240
2022-07-26,NY,1717.828,1716.972,1721.864,1713.643,8.221000000000004,-0.8559999999999945,-0.104,18.300599999999996,RANGE,2022-07-26 08:00:00,2022-07-26 11:59:00,240
2022-07-27,Asia,1735.553,1737.917,1741.707,1734.068,7.639000000000124,2.3639999999998054,0.309,6.466049999999984,TREND_UP,2022-07-27 19:00:00,2022-07-27 22:59:00,240
2022-07-27,London,1714.979,1723.508,1725.155,1714.516,10.638999999999896,8.528999999999996,0.802,8.426700000000006,TREND_UP,2022-07-27 01:00:00,2022-07-27 04:59:00,240
2022-07-27,NY,1720.644,1718.863,1723.198,1711.433,11.7650000000001,-1.780999999999949,-0.151,18.303099999999993,RANGE,2022-07-27 08:00:00,2022-07-27 11:59:00,240
2022-07-28,Asia,1755.161,1755.405,1756.28,1752.697,3.5830000000000837,0.2439999999999145,0.068,6.53794999999999,V_UP,2022-07-28 19:00:00,2022-07-28 22:59:00,240
2022-07-28,London,1736.343,1745.7,1748.509,1735.384,13.125,9.356999999999971,0.713,8.6346,EXPANSION_UP,2022-07-28 01:00:00,2022-07-28 04:59:00,240
2022-07-28,NY,1740.243,1753.003,1756.869,1736.115,20.753999999999905,12.759999999999991,0.615,17.982450000000007,TREND_UP,2022-07-28 08:00:00,2022-07-28 11:59:00,240
2022-07-29,London,1761.455,1763.827,1767.943,1761.042,6.901000000000067,2.372000000000071,0.344,9.005200000000002,TREND_UP,2022-07-29 01:00:00,2022-07-29 04:59:00,240
2022-07-29,NY,1761.276,1765.902,1767.154,1752.153,15.000999999999976,4.625999999999976,0.308,17.8996,V_UP,2022-07-29 08:00:00,2022-07-29 11:59:00,240
2022-08-01,Asia,1771.74,1775.638,1780.48,1770.877,9.603000000000065,3.897999999999911,0.406,6.4788499999999996,TREND_UP,2022-08-01 19:00:00,2022-08-01 22:59:00,240
2022-08-01,London,1760.274,1765.498,1767.412,1758.333,9.07899999999995,5.22400000000016,0.575,8.814150000000007,TREND_UP,2022-08-01 01:00:00,2022-08-01 04:59:00,240
2022-08-01,NY,1772.686,1768.803,1775.377,1764.242,11.134999999999991,-3.882999999999811,-0.349,17.432999999999993,TREND_DOWN,2022-08-01 08:00:00,2022-08-01 11:59:00,240
2022-08-02,Asia,1759.655,1765.338,1767.053,1754.859,12.194000000000187,5.682999999999993,0.466,6.796749999999998,EXPANSION_UP,2022-08-02 19:00:00,2022-08-02 22:59:00,240
2022-08-02,London,1772.961,1773.4,1776.114,1768.786,7.3279999999999745,0.4390000000000782,0.06,8.918600000000003,V_UP,2022-08-02 01:00:00,2022-08-02 04:59:00,240
2022-08-02,NY,1778.641,1778.099,1788.048,1774.561,13.48700000000008,-0.5420000000001437,-0.04,17.7,V_DOWN,2022-08-02 08:00:00,2022-08-02 11:59:00,240
2022-08-03,Asia,1763.365,1769.235,1769.647,1763.302,6.345000000000027,5.869999999999891,0.925,7.173800000000017,TREND_UP,2022-08-03 19:00:00,2022-08-03 22:59:00,240
2022-08-03,London,1768.884,1765.142,1770.634,1764.128,6.5060000000000855,-3.741999999999962,-0.575,8.724200000000007,TREND_DOWN,2022-08-03 01:00:00,2022-08-03 04:59:00,240
2022-08-03,NY,1765.546,1758.484,1772.806,1754.359,18.447000000000116,-7.0620000000001255,-0.383,16.3904,TREND_DOWN,2022-08-03 08:00:00,2022-08-03 11:59:00,240
2022-08-04,Asia,1791.016,1791.009,1794.9,1788.819,6.081000000000131,-0.007000000000061846,-0.001,7.272050000000013,V_DOWN,2022-08-04 19:00:00,2022-08-04 22:59:00,240
2022-08-04,London,1770.991,1776.399,1776.93,1769.076,7.854000000000042,5.407999999999902,0.689,8.61205000000001,TREND_UP,2022-08-04 01:00:00,2022-08-04 04:59:00,240
2022-08-04,NY,1785.671,1787.718,1790.184,1774.304,15.879999999999882,2.0470000000000255,0.129,15.546550000000002,V_UP,2022-08-04 08:00:00,2022-08-04 11:59:00,240
2022-08-05,London,1791.839,1787.374,1792.782,1785.456,7.326000000000022,-4.464999999999918,-0.609,8.623500000000012,TREND_DOWN,2022-08-05 01:00:00,2022-08-05 04:59:00,240
2022-08-05,NY,1787.899,1773.636,1789.199,1764.992,24.207000000000107,-14.26299999999992,-0.589,15.787499999999989,EXPANSION_DN,2022-08-05 08:00:00,2022-08-05 11:59:00,240
2022-08-08,Asia,1788.222,1785.319,1790.706,1783.214,7.491999999999962,-2.90300000000002,-0.387,7.383100000000025,TREND_DOWN,2022-08-08 19:00:00,2022-08-08 22:59:00,240
2022-08-08,London,1771.938,1773.984,1779.178,1771.303,7.875,2.0459999999998217,0.26,8.453050000000008,TREND_UP,2022-08-08 01:00:00,2022-08-08 04:59:00,240
2022-08-08,NY,1782.87,1787.195,1789.997,1780.65,9.34699999999998,4.3250000000000455,0.463,16.026699999999995,TREND_UP,2022-08-08 08:00:00,2022-08-08 11:59:00,240
2022-08-09,Asia,1793.689,1793.769,1794.606,1791.109,3.497000000000071,0.07999999999992724,0.023,7.479800000000023,V_UP,2022-08-09 19:00:00,2022-08-09 22:59:00,240
2022-08-09,London,1786.229,1790.333,1793.364,1783.569,9.795000000000073,4.104000000000042,0.419,8.522950000000003,TREND_UP,2022-08-09 01:00:00,2022-08-09 04:59:00,240
2022-08-09,NY,1789.472,1796.184,1800.485,1787.998,12.486999999999853,6.711999999999989,0.538,16.06724999999999,TREND_UP,2022-08-09 08:00:00,2022-08-09 11:59:00,240
2022-08-10,Asia,1791.196,1785.401,1792.437,1784.503,7.933999999999969,-5.794999999999845,-0.73,7.4028000000000365,TREND_DOWN,2022-08-10 19:00:00,2022-08-10 22:59:00,240
2022-08-10,London,1790.382,1792.359,1793.087,1787.612,5.474999999999909,1.9769999999998618,0.361,8.335500000000001,V_UP,2022-08-10 01:00:00,2022-08-10 04:59:00,240
2022-08-10,NY,1792.399,1798.009,1807.868,1787.628,20.24000000000001,5.610000000000127,0.277,16.154499999999985,RANGE,2022-08-10 08:00:00,2022-08-10 11:59:00,240
2022-08-11,Asia,1787.849,1788.857,1789.658,1786.225,3.4329999999999927,1.0080000000000382,0.294,7.397400000000038,TREND_UP,2022-08-11 19:00:00,2022-08-11 22:59:00,240
2022-08-11,London,1785.311,1789.61,1789.813,1783.546,6.267000000000053,4.298999999999978,0.686,8.315850000000001,TREND_UP,2022-08-11 01:00:00,2022-08-11 04:59:00,240
2022-08-11,NY,1794.885,1790.381,1799.253,1786.361,12.891999999999825,-4.503999999999905,-0.349,15.255999999999982,TREND_DOWN,2022-08-11 08:00:00,2022-08-11 11:59:00,240
2022-08-12,London,1790.699,1787.341,1794.133,1786.03,8.103000000000065,-3.3580000000001746,-0.414,7.9405999999999946,TREND_DOWN,2022-08-12 01:00:00,2022-08-12 04:59:00,240
2022-08-12,NY,1785.327,1794.9,1798.728,1784.971,13.757000000000062,9.573000000000093,0.696,15.03209999999998,TREND_UP,2022-08-12 08:00:00,2022-08-12 11:59:00,240
2022-08-15,Asia,1778.457,1782.495,1782.578,1776.853,5.724999999999909,4.0379999999997835,0.705,7.185100000000046,TREND_UP,2022-08-15 19:00:00,2022-08-15 22:59:00,240
2022-08-15,London,1794.469,1783.56,1794.688,1781.614,13.07400000000007,-10.909000000000106,-0.834,7.834699999999998,EXPANSION_DN,2022-08-15 01:00:00,2022-08-15 04:59:00,240
2022-08-15,NY,1775.15,1780.797,1786.293,1773.029,13.263999999999896,5.6469999999999345,0.426,14.963899999999978,TREND_UP,2022-08-15 08:00:00,2022-08-15 11:59:00,240
2022-08-16,Asia,1775.306,1776.248,1776.982,1773.851,3.130999999999858,0.9420000000000073,0.301,6.423900000000037,TREND_UP,2022-08-16 19:00:00,2022-08-16 22:59:00,240
2022-08-16,London,1782.022,1775.476,1782.109,1773.916,8.192999999999984,-6.545999999999822,-0.799,8.052300000000002,TREND_DOWN,2022-08-16 01:00:00,2022-08-16 04:59:00,240
2022-08-16,NY,1776.061,1774.296,1778.588,1771.31,7.27800000000002,-1.7649999999998727,-0.243,15.007349999999974,RANGE,2022-08-16 08:00:00,2022-08-16 11:59:00,240
2022-08-17,Asia,1762.268,1765.266,1767.535,1762.244,5.291000000000167,2.9980000000000473,0.567,6.277250000000038,TREND_UP,2022-08-17 19:00:00,2022-08-17 22:59:00,240
2022-08-17,London,1778.718,1775.102,1782.197,1772.005,10.19199999999978,-3.6159999999999854,-0.355,8.16295,TREND_DOWN,2022-08-17 01:00:00,2022-08-17 04:59:00,240
2022-08-17,NY,1769.358,1762.075,1773.646,1761.35,12.29600000000005,-7.282999999999902,-0.592,15.03349999999998,TREND_DOWN,2022-08-17 08:00:00,2022-08-17 11:59:00,240
2022-08-18,Asia,1757.36,1757.484,1759.186,1753.59,5.596000000000004,0.12400000000002365,0.022,6.093250000000046,V_UP,2022-08-18 19:00:00,2022-08-18 22:59:00,240
2022-08-18,London,1763.299,1766.19,1766.265,1760.876,5.389000000000124,2.8910000000000764,0.536,8.367099999999983,TREND_UP,2022-08-18 01:00:00,2022-08-18 04:59:00,240
2022-08-18,NY,1770.493,1759.753,1772.006,1757.673,14.333000000000084,-10.740000000000009,-0.749,15.238199999999983,TREND_DOWN,2022-08-18 08:00:00,2022-08-18 11:59:00,240
2022-08-19,London,1753.123,1754.118,1757.369,1751.89,5.4789999999998145,0.9949999999998909,0.182,8.18599999999999,RANGE,2022-08-19 01:00:00,2022-08-19 04:59:00,240
2022-08-19,NY,1752.974,1749.082,1758.084,1745.721,12.363000000000056,-3.8919999999998254,-0.315,14.227549999999997,TREND_DOWN,2022-08-19 08:00:00,2022-08-19 11:59:00,240
2022-08-22,Asia,1735.793,1738.518,1740.507,1734.214,6.29300000000012,2.7250000000001364,0.433,6.006400000000042,TREND_UP,2022-08-22 19:00:00,2022-08-22 22:59:00,240
2022-08-22,London,1744.773,1734.972,1745.045,1732.43,12.615000000000009,-9.80099999999993,-0.777,8.098099999999988,EXPANSION_DN,2022-08-22 01:00:00,2022-08-22 04:59:00,240
2022-08-22,NY,1733.301,1736.835,1740.008,1727.786,12.22199999999998,3.5340000000001055,0.289,13.991399999999999,TREND_UP,2022-08-22 08:00:00,2022-08-22 11:59:00,240
2022-08-23,Asia,1746.956,1744.419,1747.716,1744.079,3.6369999999999436,-2.536999999999807,-0.698,6.138150000000041,TREND_DOWN,2022-08-23 19:00:00,2022-08-23 22:59:00,240
2022-08-23,London,1736.918,1740.669,1743.851,1734.719,9.132000000000062,3.7510000000002037,0.411,8.403099999999995,TREND_UP,2022-08-23 01:00:00,2022-08-23 04:59:00,240
2022-08-23,NY,1738.06,1749.741,1754.094,1730.824,23.269999999999982,11.68100000000004,0.502,13.968799999999998,EXPANSION_UP,2022-08-23 08:00:00,2022-08-23 11:59:00,240
2022-08-24,Asia,1751.225,1755.83,1756.672,1749.959,6.712999999999965,4.605000000000018,0.686,6.159350000000041,TREND_UP,2022-08-24 19:00:00,2022-08-24 22:59:00,240
2022-08-24,London,1746.96,1752.012,1752.393,1744.224,8.169000000000096,5.051999999999907,0.618,8.517349999999999,TREND_UP,2022-08-24 01:00:00,2022-08-24 04:59:00,240
2022-08-24,NY,1745.485,1751.214,1755.941,1742.934,13.007000000000062,5.729000000000042,0.44,14.721249999999998,TREND_UP,2022-08-24 08:00:00,2022-08-24 11:59:00,240
2022-08-25,Asia,1757.321,1755.391,1757.321,1752.292,5.028999999999996,-1.9299999999998363,-0.384,6.1901000000000295,TREND_DOWN,2022-08-25 19:00:00,2022-08-25 22:59:00,240
2022-08-25,London,1757.203,1762.537,1765.212,1756.013,9.19900000000007,5.33400000000006,0.58,8.39385000000001,TREND_UP,2022-08-25 01:00:00,2022-08-25 04:59:00,240
2022-08-25,NY,1762.519,1755.333,1762.775,1752.26,10.5150000000001,-7.185999999999922,-0.683,14.783349999999995,TREND_DOWN,2022-08-25 08:00:00,2022-08-25 11:59:00,240
2022-08-26,London,1755.741,1752.144,1758.794,1750.15,8.644000000000005,-3.59699999999998,-0.416,8.197550000000012,TREND_DOWN,2022-08-26 01:00:00,2022-08-26 04:59:00,240
2022-08-26,NY,1745.017,1737.095,1756.129,1734.336,21.792999999999893,-7.9220000000000255,-0.364,14.271400000000005,V_DOWN,2022-08-26 08:00:00,2022-08-26 11:59:00,240
2022-08-29,Asia,1737.635,1736.068,1740.512,1733.904,6.607999999999947,-1.5670000000000073,-0.237,6.169250000000022,TREND_DOWN,2022-08-29 19:00:00,2022-08-29 22:59:00,240
2022-08-29,London,1722.897,1722.222,1725.847,1720.318,5.528999999999996,-0.6749999999999545,-0.122,8.28470000000001,V_DOWN,2022-08-29 01:00:00,2022-08-29 04:59:00,240
2022-08-29,NY,1727.704,1740.521,1745.482,1725.645,19.83699999999999,12.817000000000007,0.646,14.611,TREND_UP,2022-08-29 08:00:00,2022-08-29 11:59:00,240
2022-08-30,Asia,1722.973,1723.118,1724.472,1720.594,3.877999999999929,0.1449999999999818,0.037,6.007850000000019,V_UP,2022-08-30 19:00:00,2022-08-30 22:59:00,240
2022-08-30,London,1735.702,1734.504,1737.888,1729.033,8.855000000000018,-1.1980000000000928,-0.135,8.107200000000011,RANGE,2022-08-30 01:00:00,2022-08-30 04:59:00,240
2022-08-30,NY,1732.987,1726.119,1733.429,1721.168,12.261000000000195,-6.8680000000001655,-0.56,15.046100000000001,TREND_DOWN,2022-08-30 08:00:00,2022-08-30 11:59:00,240
2022-08-31,Asia,1711.254,1704.599,1711.351,1702.288,9.063000000000102,-6.654999999999973,-0.734,5.985100000000022,EXPANSION_DN,2022-08-31 19:00:00,2022-08-31 22:59:00,240
2022-08-31,London,1724.812,1714.106,1726.521,1713.446,13.075000000000045,-10.705999999999904,-0.819,8.183550000000015,EXPANSION_DN,2022-08-31 01:00:00,2022-08-31 04:59:00,240
2022-08-31,NY,1713.938,1718.718,1723.497,1709.822,13.675000000000182,4.779999999999973,0.35,14.984800000000007,TREND_UP,2022-08-31 08:00:00,2022-08-31 11:59:00,240
2022-09-01,Asia,1695.566,1698.649,1699.29,1695.02,4.269999999999982,3.0829999999998563,0.722,6.0563000000000216,TREND_UP,2022-09-01 19:00:00,2022-09-01 22:59:00,240
2022-09-01,London,1702.938,1702.104,1708.526,1700.565,7.961000000000013,-0.83400000000006,-0.105,8.512000000000011,V_DOWN,2022-09-01 01:00:00,2022-09-01 04:59:00,240
2022-09-01,NY,1701.77,1695.521,1704.098,1688.76,15.337999999999965,-6.249000000000024,-0.407,14.74620000000001,TREND_DOWN,2022-09-01 08:00:00,2022-09-01 11:59:00,240
2022-09-02,London,1699.267,1704.59,1704.621,1698.905,5.716000000000122,5.322999999999865,0.931,8.517350000000011,TREND_UP,2022-09-02 01:00:00,2022-09-02 04:59:00,240
2022-09-02,NY,1705.81,1716.166,1717.969,1704.159,13.809999999999945,10.355999999999995,0.75,14.719100000000015,TREND_UP,2022-09-02 08:00:00,2022-09-02 11:59:00,240
2022-09-05,Asia,1712.842,1719.777,1726.502,1712.463,14.038999999999987,6.934999999999945,0.494,6.090650000000016,EXPANSION_UP,2022-09-05 19:00:00,2022-09-05 22:59:00,240
2022-09-05,London,1712.921,1711.893,1714.064,1708.231,5.833000000000084,-1.02800000000002,-0.176,8.436850000000016,RANGE,2022-09-05 01:00:00,2022-09-05 04:59:00,240
2022-09-05,NY,1713.622,1710.487,1713.8,1710.025,3.7749999999998636,-3.134999999999991,-0.83,14.199250000000006,TREND_DOWN,2022-09-05 08:00:00,2022-09-05 11:59:00,240
2022-09-06,Asia,1700.507,1695.14,1703.874,1692.551,11.323000000000093,-5.366999999999962,-0.474,6.3124500000000126,EXPANSION_DN,2022-09-06 19:00:00,2022-09-06 22:59:00,240
2022-09-06,London,1715.612,1713.441,1720.741,1712.829,7.912000000000035,-2.171000000000049,-0.274,8.33475000000002,V_DOWN,2022-09-06 01:00:00,2022-09-06 04:59:00,240
2022-09-06,NY,1714.624,1703.049,1715.008,1701.191,13.817000000000007,-11.575000000000045,-0.838,13.92065,TREND_DOWN,2022-09-06 08:00:00,2022-09-06 11:59:00,240
2022-09-07,Asia,1718.075,1715.007,1719.303,1713.528,5.775000000000091,-3.0679999999999836,-0.531,6.2689000000000075,TREND_DOWN,2022-09-07 19:00:00,2022-09-07 22:59:00,240
2022-09-07,London,1693.743,1704.069,1705.45,1693.565,11.884999999999991,10.326000000000022,0.869,8.240600000000018,TREND_UP,2022-09-07 01:00:00,2022-09-07 04:59:00,240
2022-09-07,NY,1701.1,1710.494,1713.449,1697.06,16.389000000000124,9.394000000000005,0.573,13.987150000000009,TREND_UP,2022-09-07 08:00:00,2022-09-07 11:59:00,240
2022-09-08,Asia,1709.301,1718.795,1718.901,1709.284,9.616999999999962,9.494000000000142,0.987,6.240400000000011,EXPANSION_UP,2022-09-08 19:00:00,2022-09-08 22:59:00,240
2022-09-08,London,1714.611,1718.065,1722.816,1714.511,8.305000000000064,3.453999999999951,0.416,8.561100000000021,TREND_UP,2022-09-08 01:00:00,2022-09-08 04:59:00,240
2022-09-08,NY,1723.796,1707.185,1726.623,1703.901,22.72199999999998,-16.611000000000104,-0.731,13.794600000000013,EXPANSION_DN,2022-09-08 08:00:00,2022-09-08 11:59:00,240
2022-09-09,London,1721.412,1728.555,1729.35,1718.216,11.134000000000015,7.143000000000029,0.642,8.663000000000022,TREND_UP,2022-09-09 01:00:00,2022-09-09 04:59:00,240
2022-09-09,NY,1720.936,1716.839,1722.509,1711.364,11.144999999999982,-4.09699999999998,-0.368,14.286100000000022,TREND_DOWN,2022-09-09 08:00:00,2022-09-09 11:59:00,240
2022-09-12,Asia,1725.287,1722.252,1727.577,1720.75,6.826999999999998,-3.035000000000082,-0.445,6.417200000000003,TREND_DOWN,2022-09-12 19:00:00,2022-09-12 22:59:00,240
2022-09-12,London,1712.871,1725.76,1726.507,1712.142,14.365000000000009,12.888999999999896,0.897,8.81455000000002,EXPANSION_UP,2022-09-12 01:00:00,2022-09-12 04:59:00,240
2022-09-12,NY,1729.608,1734.251,1735.118,1723.701,11.416999999999916,4.643000000000029,0.407,14.155500000000018,V_UP,2022-09-12 08:00:00,2022-09-12 11:59:00,240
2022-09-13,Asia,1702.019,1701.682,1703.597,1697.233,6.364000000000033,-0.3369999999999891,-0.053,6.383950000000004,TREND_DOWN,2022-09-13 19:00:00,2022-09-13 22:59:00,240
2022-09-13,London,1721.982,1725.376,1726.111,1720.032,6.079000000000178,3.3940000000000055,0.558,8.879100000000017,TREND_UP,2022-09-13 01:00:00,2022-09-13 04:59:00,240
2022-09-13,NY,1729.713,1700.967,1731.809,1697.031,34.77800000000002,-28.745999999999867,-0.827,14.063150000000018,EXPANSION_DN,2022-09-13 08:00:00,2022-09-13 11:59:00,240
2022-09-14,Asia,1697.539,1693.616,1698.205,1693.257,4.947999999999865,-3.923000000000002,-0.793,6.527300000000002,TREND_DOWN,2022-09-14 19:00:00,2022-09-14 22:59:00,240
2022-09-14,London,1704.018,1704.389,1706.126,1698.869,7.257000000000062,0.3709999999998672,0.051,8.773400000000027,V_UP,2022-09-14 01:00:00,2022-09-14 04:59:00,240
2022-09-14,NY,1701.605,1703.643,1707.106,1699.128,7.9780000000000655,2.038000000000011,0.255,15.438150000000018,RANGE,2022-09-14 08:00:00,2022-09-14 11:59:00,240
2022-09-15,Asia,1662.639,1663.789,1667.697,1661.269,6.427999999999884,1.150000000000091,0.179,6.3779999999999974,RANGE,2022-09-15 19:00:00,2022-09-15 22:59:00,240
2022-09-15,London,1687.433,1687.326,1689.988,1685.47,4.518000000000029,-0.1069999999999709,-0.024,8.62665000000004,V_DOWN,2022-09-15 01:00:00,2022-09-15 04:59:00,240
2022-09-15,NY,1686.369,1664.407,1692.177,1663.452,28.72499999999991,-21.96199999999999,-0.765,15.22225000000002,EXPANSION_DN,2022-09-15 08:00:00,2022-09-15 11:59:00,240
2022-09-16,London,1664.117,1659.144,1664.539,1654.145,10.394000000000005,-4.972999999999956,-0.478,8.583100000000035,TREND_DOWN,2022-09-16 01:00:00,2022-09-16 04:59:00,240
2022-09-16,NY,1665.402,1673.941,1680.399,1657.166,23.232999999999947,8.538999999999987,0.368,15.941850000000011,TREND_UP,2022-09-16 08:00:00,2022-09-16 11:59:00,240
2022-09-19,Asia,1675.536,1676.72,1679.468,1673.387,6.081000000000131,1.183999999999969,0.195,6.527749999999992,RANGE,2022-09-19 19:00:00,2022-09-19 22:59:00,240
2022-09-19,London,1668.508,1662.61,1669.706,1659.569,10.136999999999944,-5.898000000000138,-0.582,8.828850000000045,TREND_DOWN,2022-09-19 01:00:00,2022-09-19 04:59:00,240
2022-09-19,NY,1661.974,1670.654,1675.329,1661.321,14.008000000000038,8.680000000000064,0.62,16.485350000000004,TREND_UP,2022-09-19 08:00:00,2022-09-19 11:59:00,240
2022-09-20,Asia,1665.184,1664.968,1667.47,1663.596,3.8740000000000236,-0.2159999999998945,-0.056,6.545550000000003,V_DOWN,2022-09-20 19:00:00,2022-09-20 22:59:00,240
2022-09-20,London,1673.467,1668.88,1675.887,1668.029,7.857999999999947,-4.586999999999989,-0.584,8.704950000000043,TREND_DOWN,2022-09-20 01:00:00,2022-09-20 04:59:00,240
2022-09-20,NY,1668.838,1665.582,1669.266,1659.95,9.316000000000031,-3.255999999999858,-0.35,16.57465000000001,TREND_DOWN,2022-09-20 08:00:00,2022-09-20 11:59:00,240
2022-09-21,Asia,1671.124,1663.822,1671.619,1656.781,14.837999999999965,-7.302000000000135,-0.492,6.5827000000000115,EXPANSION_DN,2022-09-21 19:00:00,2022-09-21 22:59:00,240
2022-09-21,London,1662.048,1671.128,1676.038,1661.933,14.105000000000018,9.079999999999927,0.644,8.641250000000037,EXPANSION_UP,2022-09-21 01:00:00,2022-09-21 04:59:00,240
2022-09-21,NY,1675.176,1667.527,1676.305,1665.761,10.544000000000096,-7.648999999999887,-0.725,15.876950000000011,TREND_DOWN,2022-09-21 08:00:00,2022-09-21 11:59:00,240
2022-09-22,Asia,1671.344,1670.555,1675.97,1669.454,6.516000000000076,-0.7889999999999873,-0.121,7.060050000000001,V_DOWN,2022-09-22 19:00:00,2022-09-22 22:59:00,240
2022-09-22,London,1660.44,1670.877,1678.022,1655.503,22.519000000000005,10.436999999999898,0.463,8.938050000000032,EXPANSION_UP,2022-09-22 01:00:00,2022-09-22 04:59:00,240
2022-09-22,NY,1672.233,1671.49,1684.87,1667.954,16.91599999999994,-0.7429999999999382,-0.044,15.753800000000012,V_DOWN,2022-09-22 08:00:00,2022-09-22 11:59:00,240
2022-09-23,London,1668.672,1661.626,1674.162,1660.768,13.394000000000005,-7.046000000000049,-0.526,9.60405000000003,TREND_DOWN,2022-09-23 01:00:00,2022-09-23 04:59:00,240
2022-09-23,NY,1647.687,1646.235,1657.808,1641.478,16.329999999999927,-1.4519999999999982,-0.089,16.073850000000004,V_DOWN,2022-09-23 08:00:00,2022-09-23 11:59:00,240
2022-09-26,Asia,1627.483,1630.451,1633.012,1626.138,6.874000000000024,2.9680000000000746,0.432,7.106050000000005,TREND_UP,2022-09-26 19:00:00,2022-09-26 22:59:00,240
2022-09-26,London,1635.388,1646.501,1649.673,1634.659,15.013999999999896,11.113000000000056,0.74,9.84155000000003,EXPANSION_UP,2022-09-26 01:00:00,2022-09-26 04:59:00,240
2022-09-26,NY,1640.01,1634.401,1648.314,1634.209,14.105000000000018,-5.608999999999924,-0.398,15.800700000000006,V_DOWN,2022-09-26 08:00:00,2022-09-26 11:59:00,240
2022-09-27,Asia,1629.965,1624.888,1630.577,1623.045,7.531999999999925,-5.076999999999998,-0.674,7.1350999999999996,TREND_DOWN,2022-09-27 19:00:00,2022-09-27 22:59:00,240
2022-09-27,London,1631.651,1635.776,1640.609,1631.153,9.455999999999904,4.125,0.436,10.315800000000024,TREND_UP,2022-09-27 01:00:00,2022-09-27 04:59:00,240
2022-09-27,NY,1636.684,1634.112,1640.499,1631.878,8.621000000000095,-2.571999999999889,-0.298,15.514100000000008,TREND_DOWN,2022-09-27 08:00:00,2022-09-27 11:59:00,240
2022-09-28,Asia,1657.565,1653.434,1659.368,1652.526,6.841999999999871,-4.1310000000000855,-0.604,7.329849999999999,TREND_DOWN,2022-09-28 19:00:00,2022-09-28 22:59:00,240
2022-09-28,London,1623.486,1620.111,1625.568,1614.6,10.968000000000075,-3.375,-0.308,10.345850000000018,TREND_DOWN,2022-09-28 01:00:00,2022-09-28 04:59:00,240
2022-09-28,NY,1624.44,1658.765,1659.893,1624.203,35.690000000000055,34.325000000000045,0.962,15.332100000000002,EXPANSION_UP,2022-09-28 08:00:00,2022-09-28 11:59:00,240
2022-09-29,Asia,1663.176,1663.275,1665.29,1659.236,6.05399999999986,0.09900000000016007,0.016,7.336299999999994,V_UP,2022-09-29 19:00:00,2022-09-29 22:59:00,240
2022-09-29,London,1652.361,1644.192,1652.588,1641.51,11.077999999999975,-8.169000000000096,-0.737,10.24050000000002,TREND_DOWN,2022-09-29 01:00:00,2022-09-29 04:59:00,240
2022-09-29,NY,1651.467,1659.919,1661.963,1644.498,17.464999999999918,8.451999999999998,0.484,16.432849999999995,TREND_UP,2022-09-29 08:00:00,2022-09-29 11:59:00,240
2022-09-30,London,1663.043,1671.949,1674.215,1662.844,11.370999999999867,8.906000000000176,0.783,10.396350000000018,TREND_UP,2022-09-30 01:00:00,2022-09-30 04:59:00,240
2022-09-30,NY,1663.33,1671.327,1675.461,1661.99,13.471000000000004,7.997000000000071,0.594,16.539199999999994,TREND_UP,2022-09-30 08:00:00,2022-09-30 11:59:00,240
2022-10-03,Asia,1700.458,1696.326,1702.591,1695.163,7.427999999999884,-4.132000000000062,-0.556,7.387549999999988,TREND_DOWN,2022-10-03 19:00:00,2022-10-03 22:59:00,240
2022-10-03,London,1662.261,1663.054,1668.326,1661.119,7.207000000000107,0.79300000000012,0.11,10.679100000000005,TREND_UP,2022-10-03 01:00:00,2022-10-03 04:59:00,240
2022-10-03,NY,1666.215,1690.351,1694.13,1663.826,30.304000000000087,24.136000000000195,0.796,16.522249999999996,EXPANSION_UP,2022-10-03 08:00:00,2022-10-03 11:59:00,240
2022-10-04,Asia,1725.149,1719.776,1725.729,1717.876,7.8530000000000655,-5.37299999999982,-0.684,7.428549999999984,TREND_DOWN,2022-10-04 19:00:00,2022-10-04 22:59:00,240
2022-10-04,London,1699.709,1708.892,1710.563,1697.631,12.932000000000016,9.182999999999993,0.71,10.747800000000007,TREND_UP,2022-10-04 01:00:00,2022-10-04 04:59:00,240
2022-10-04,NY,1705.84,1725.756,1728.887,1704.013,24.874000000000024,19.916000000000167,0.801,17.848700000000008,TREND_UP,2022-10-04 08:00:00,2022-10-04 11:59:00,240
2022-10-05,Asia,1716.185,1721.851,1723.53,1716.169,7.360999999999876,5.666000000000167,0.77,7.627299999999991,TREND_UP,2022-10-05 19:00:00,2022-10-05 22:59:00,240
2022-10-05,London,1718.373,1714.732,1727.664,1709.798,17.865999999999985,-3.6410000000000764,-0.204,10.998800000000006,V_DOWN,2022-10-05 01:00:00,2022-10-05 04:59:00,240
2022-10-05,NY,1706.158,1709.084,1714.174,1700.532,13.642000000000053,2.9260000000001583,0.214,18.401550000000007,RANGE,2022-10-05 08:00:00,2022-10-05 11:59:00,240
2022-10-06,Asia,1711.806,1711.774,1713.395,1709.138,4.257000000000062,-0.032000000000152795,-0.008,7.54219999999998,RANGE,2022-10-06 19:00:00,2022-10-06 22:59:00,240
